,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120
T65,67.08626089379112,67.0862608937911,67.08626089379112,67.08626089379109,67.08626089379109,67.0862608937911,67.0862608937911,67.0862608937911,67.0862608937911,67.08626089379109,67.08626089379109,67.0862608937911,67.0862608937911,67.08626089379112,67.08626089379109,67.08626089379109,67.08626089379109,67.08626089379109,67.08626089379109,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379109,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379109,67.08626089379109,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,43.22650226905442,43.22650226905442,43.226502269054414,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,24.21953008035588,24.21953008035588,24.21953008035588,24.21953008035588,24.219530080355877,24.21953008035588,24.21953008035588,5.907809961320594,2.7145131675124303,0.0,6.730288304092843,9.507673603440566,9.507673603440566,9.507673603440566,9.507673603440566,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045
T66,67.08626089379112,67.0862608937911,67.08626089379112,67.08626089379109,67.08626089379109,67.0862608937911,67.0862608937911,67.0862608937911,67.0862608937911,67.08626089379109,67.08626089379109,67.0862608937911,67.0862608937911,67.08626089379112,67.08626089379109,67.08626089379109,67.08626089379109,67.08626089379109,67.08626089379109,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379109,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379109,67.08626089379109,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,43.22650226905442,43.22650226905442,43.226502269054414,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,24.21953008035588,24.219530080355877,24.21953008035588,24.21953008035588,24.219530080355874,24.21953008035588,24.21953008035588,6.730288304092841,6.730288304092843,6.730288304092843,0.0,9.507673603440564,9.507673603440564,9.507673603440564,9.507673603440564,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045
T67,67.08626089379112,67.0862608937911,67.08626089379112,67.08626089379109,67.08626089379109,67.0862608937911,67.0862608937911,67.0862608937911,67.0862608937911,67.08626089379109,67.08626089379109,67.0862608937911,67.0862608937911,67.08626089379112,67.08626089379109,67.08626089379109,67.08626089379109,67.08626089379109,67.08626089379109,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379109,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379109,67.08626089379109,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,43.22650226905442,43.22650226905442,43.226502269054414,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,24.21953008035588,24.219530080355877,24.21953008035588,24.21953008035588,24.219530080355877,24.21953008035588,24.21953008035588,9.507673603440564,9.507673603440566,9.507673603440566,9.507673603440564,0.0,6.510020977472269,6.510020977472269,6.510020977472269,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045
T68,67.08626089379112,67.0862608937911,67.08626089379112,67.08626089379109,67.08626089379109,67.0862608937911,67.0862608937911,67.0862608937911,67.0862608937911,67.08626089379109,67.08626089379109,67.0862608937911,67.0862608937911,67.08626089379112,67.08626089379109,67.08626089379109,67.08626089379109,67.08626089379109,67.08626089379109,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379109,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379109,67.08626089379109,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,43.22650226905442,43.22650226905442,43.226502269054414,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,24.21953008035588,24.219530080355877,24.21953008035588,24.21953008035588,24.219530080355877,24.21953008035588,24.21953008035588,9.507673603440564,9.507673603440566,9.507673603440566,9.507673603440564,6.510020977472269,0.0,4.160424353909822,6.444988584068472,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045
T69,67.08626089379112,67.0862608937911,67.08626089379112,67.08626089379109,67.08626089379109,67.0862608937911,67.0862608937911,67.0862608937911,67.0862608937911,67.08626089379109,67.08626089379109,67.0862608937911,67.0862608937911,67.08626089379112,67.08626089379109,67.08626089379109,67.08626089379109,67.08626089379109,67.08626089379109,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379109,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379109,67.08626089379109,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,43.22650226905442,43.22650226905442,43.226502269054414,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,24.21953008035588,24.219530080355877,24.21953008035588,24.21953008035588,24.219530080355877,24.21953008035588,24.21953008035588,9.507673603440564,9.507673603440566,9.507673603440566,9.507673603440564,6.510020977472269,4.160424353909822,0.0,6.444988584068472,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045
T70,67.08626089379112,67.0862608937911,67.08626089379112,67.08626089379109,67.08626089379109,67.0862608937911,67.0862608937911,67.0862608937911,67.0862608937911,67.08626089379109,67.08626089379109,67.0862608937911,67.0862608937911,67.08626089379112,67.08626089379109,67.08626089379109,67.08626089379109,67.08626089379109,67.08626089379109,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379109,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379109,67.08626089379109,67.08626089379112,67.08626089379112,67.08626089379112,67.08626089379112,43.22650226905442,43.22650226905442,43.226502269054414,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,43.22650226905442,24.21953008035588,24.219530080355877,24.21953008035588,24.21953008035588,24.219530080355877,24.21953008035588,24.21953008035588,9.507673603440564,9.507673603440566,9.507673603440566,9.507673603440564,6.510020977472269,6.444988584068472,6.444988584068472,0.0,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045
T71,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,0.0,2.008949991000427,4.1464897878781475,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.52102775148262,61.52102775148262,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898
T72,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,2.008949991000427,0.0,4.1464897878781475,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.52102775148262,61.52102775148262,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898
T73,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,4.1464897878781475,4.1464897878781475,0.0,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.52102775148262,61.52102775148262,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,61.521027751482606,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898
T74,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,61.521027751482606,61.521027751482606,61.521027751482606,0.0,21.92540426597043,21.92540426597043,21.92540426597043,21.92540426597043,21.92540426597043,21.92540426597043,21.92540426597043,50.206780070548454,50.206780070548454,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898
T75,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,61.521027751482606,61.521027751482606,61.521027751482606,21.92540426597043,0.0,3.251307468000146,3.251307468000146,3.251307468000146,4.849900864154758,4.849900864154758,8.861672867893546,50.206780070548454,50.206780070548454,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898
T76,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,61.521027751482606,61.521027751482606,61.521027751482606,21.92540426597043,3.251307468000146,0.0,1.4765048090263724,1.4765048090263724,4.8499008641547565,4.8499008641547565,8.861672867893546,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054844,50.20678007054844,50.20678007054844,50.20678007054844,50.20678007054844,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898
T77,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,61.521027751482606,61.521027751482606,61.521027751482606,21.92540426597043,3.251307468000146,1.4765048090263724,0.0,0.4855142358850044,4.8499008641547565,4.8499008641547565,8.861672867893546,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054844,50.20678007054844,50.20678007054844,50.20678007054844,50.20678007054844,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898
T78,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,61.521027751482606,61.521027751482606,61.521027751482606,21.92540426597043,3.251307468000146,1.4765048090263724,0.4855142358850044,0.0,4.8499008641547565,4.8499008641547565,8.861672867893546,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054845,50.20678007054844,50.20678007054844,50.20678007054844,50.20678007054844,50.20678007054844,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898
